"GEOID","hhs_0k_10k","hhs_100k_125k","hhs_10k_15k","hhs_125k_150k","hhs_150k_200k","hhs_15k_20k","hhs_20k_25k","hhs_25k_30k","hhs_30k_35k","hhs_35k_40k","hhs_40k_45k","hhs_45k_50k","hhs_50k_60k","hhs_60k_75k","hhs_75k_100k","hhs_above_200k","hhs_total","hhs_below_eli","hhs_below_ami50","hhs_below_ami80","hhs_below_ami100","hhs_below_ami120","pct_below_eli","pct_below_ami50","pct_below_ami80","pct_below_ami100","pct_below_ami120"
"482015115005",0,92,0,13,23,69,0,0,28,0,0,0,60,34,126,294,739,69,97,159.38,197.552,274.4624,0.0933694181326116,0.131258457374831,0.215669824086604,0.267323410013532,0.37139702300406
"482015115006",0,79,0,81,34,44,0,0,17,13,0,14,0,61,61,112,516,44,69.19,92.27,152.172,189.4064,0.0852713178294574,0.134089147286822,0.178817829457364,0.294906976744186,0.367066666666667
"482015115007",93,89,0,30,59,0,13,0,21,19,15,0,54,13,55,157,618,106,138.97,215.91,230.86,264.432,0.171521035598705,0.224870550161812,0.349368932038835,0.373559870550162,0.427883495145631
"482015116001",27,66,55,8,59,32,18,0,7,15,0,11,18,38,40,19,413,132,148.45,185.66,223.08,247.496,0.319612590799031,0.359443099273608,0.44953995157385,0.540145278450363,0.59926392251816
"482015116002",8,12,20,9,33,19,10,0,0,20,11,0,58,23,11,27,261,57,69.6,147.61,169.572,176.2864,0.218390804597701,0.266666666666667,0.565555555555556,0.649701149425287,0.675426819923372
"482015116003",39,44,29,32,11,29,20,0,42,10,32,10,43,27,57,10,435,117,165.3,255.89,283.964,318.7568,0.268965517241379,0.38,0.588252873563218,0.652790804597701,0.732774252873563
"482015116004",82,21,37,17,10,0,59,49,25,17,4,0,19,28,16,12,396,185.35,262.71,293.96,320.832,330.5984,0.468055555555556,0.663409090909091,0.742323232323232,0.810181818181818,0.834844444444445
"482015201001",6,106,11,64,58,57,47,56,47,10,27,28,34,32,124,134,841,129.4,230.3,325.24,361.448,437.1376,0.153864447086801,0.27384066587396,0.386730083234245,0.429783590963139,0.519783115338882
"482015202001",11,31,0,11,25,0,0,0,0,7,0,7,0,9,29,34,164,11,15.41,25.63,35.508,53.2096,0.0670731707317073,0.0939634146341463,0.156280487804878,0.216512195121951,0.324448780487805
"482015202002",22,25,0,20,27,30,3,0,10,0,9,16,53,57,29,176,477,55,65,146.99,201.508,219.2096,0.115303983228512,0.136268343815514,0.308155136268344,0.422448637316562,0.459558909853249
"482015202003",72,79,81,25,47,44,36,0,61,31,0,0,37,87,36,113,749,233,313.53,368.09,450.872,472.8464,0.311081441922563,0.418598130841121,0.491441922563418,0.601965287049399,0.631303604806409
"482015203001",28,39,41,7,35,38,37,48,87,128,36,37,47,50,85,89,832,151.2,359.64,530.5,581.42,633.304,0.181730769230769,0.432259615384615,0.637620192307692,0.698822115384615,0.761182692307692
"482015203002",120,9,64,0,7,0,26,28,0,10,0,0,44,35,0,29,372,214.2,244.3,294.45,327,327,0.575806451612903,0.656720430107527,0.791532258064516,0.879032258064516,0.879032258064516
"482015203003",0,26,27,29,80,34,31,32,34,34,61,31,10,70,34,46,579,96.8,179.42,298.9,365.768,386.5216,0.167184801381693,0.309879101899827,0.516234887737478,0.631723661485319,0.667567530224525
"482015204001",19,30,81,0,0,81,38,16,18,14,0,7,22,80,60,0,466,221.4,261.82,301.6,379.12,415.744,0.475107296137339,0.561845493562232,0.647210300429185,0.813562231759657,0.892154506437768
"482015204002",65,22,27,10,0,67,78,75,94,46,17,34,29,53,16,22,655,248.25,434.98,535.71,585.832,595.5984,0.379007633587786,0.664091603053435,0.81787786259542,0.8944,0.909310534351145
"482015205001",44,14,75,0,32,9,52,15,118,72,69,0,43,49,21,0,613,182.25,358.36,500.43,547.092,559.9104,0.297308319738989,0.584600326264274,0.816362153344209,0.892482871125612,0.913393800978793
"482015205002",56,33,102,0,0,66,192,18,121,90,179,122,98,162,61,0,1300,418.7,611.7,1055.34,1209.172,1246.4064,0.322076923076923,0.470538461538462,0.8118,0.930132307692308,0.958774153846154
"482015205003",0,0,50,0,12,0,58,12,0,53,30,0,133,15,39,21,423,109.8,153.39,337.05,353.028,376.8336,0.259574468085106,0.362624113475177,0.796808510638298,0.834581560283688,0.890859574468085
"482015205004",0,29,17,0,0,20,17,62,51,19,40,0,64,47,40,0,406,63.3,178.97,293.29,339.08,363.496,0.155911330049261,0.440812807881773,0.722389162561576,0.835172413793103,0.895310344827586
"482015206011",57,24,56,12,7,108,51,120,54,105,73,26,61,34,15,0,803,290,512.15,713.38,745.78,754.936,0.361145703611457,0.637795765877958,0.888393524283935,0.928742216687422,0.940144458281445
"482015206021",51,0,0,0,0,54,32,27,25,0,0,37,44,42,0,0,312,141.05,189,272.94,312,312,0.452083333333333,0.605769230769231,0.874807692307692,1,1
"482015206022",98,32,32,26,12,45,34,17,45,15,47,9,72,57,35,0,576,211.55,280.45,417.99,472.82,494.184,0.367274305555556,0.486892361111111,0.725677083333333,0.820868055555556,0.857958333333333
"482015206023",8,28,44,24,0,7,110,71,37,33,32,40,49,74,99,6,662,179.65,297.79,436.18,510.148,570.5776,0.271374622356495,0.449833836858006,0.658882175226586,0.770616314199396,0.861899697885196
"482015206024",69,0,0,0,0,69,0,0,17,51,39,56,30,15,43,0,389,138,187.13,332.05,348.236,374.4832,0.354755784061697,0.481053984575835,0.853598971722365,0.89520822622108,0.962681748071979
"482015207001",9,35,0,15,21,0,0,0,10,0,0,8,7,0,55,59,219,9,19,34,36.86,70.432,0.0410958904109589,0.0867579908675799,0.155251141552511,0.168310502283105,0.321607305936073
"482015207002",37,0,0,22,9,0,8,7,0,9,8,17,8,16,0,67,208,46.05,57.67,95.12,110,110,0.221394230769231,0.277259615384615,0.457307692307692,0.528846153846154,0.528846153846154
"482015207003",0,6,8,0,0,4,8,18,0,0,53,22,22,9,65,71,286,22.7,38,135.63,147.38,187.056,0.0793706293706294,0.132867132867133,0.474230769230769,0.515314685314685,0.654041958041958
"482015207004",45,36,0,24,22,25,0,0,25,57,0,51,33,14,60,155,547,70,130.91,236.98,253.12,289.744,0.127970749542962,0.239323583180987,0.433235831809872,0.462742230347349,0.529696526508227
"482015210001",90,31,71,21,73,51,60,55,5,9,19,6,47,80,31,66,715,280.25,337.67,418.6,494.612,513.5344,0.391958041958042,0.472265734265734,0.585454545454545,0.691765034965035,0.71822993006993
"482015211001",30,24,44,11,11,61,74,33,49,65,46,63,76,21,28,28,664,213.95,331.95,542.47,563.456,580.5472,0.322213855421687,0.499924698795181,0.816972891566265,0.848578313253012,0.874318072289157
"482015212001",48,48,105,0,17,122,56,34,121,8,26,0,81,14,81,36,797,336.1,491.04,601.98,619.212,668.6544,0.421706398996236,0.616110414052698,0.755307402760351,0.776928481806775,0.838964115432873
"482015212002",71,20,24,0,69,49,67,0,72,0,0,44,0,64,46,11,537,211,283,331.48,393.392,421.4704,0.39292364990689,0.527001862197393,0.617281191806331,0.732573556797021,0.784861080074488
"482015212003",130,0,31,12,0,0,62,128,98,70,30,10,71,185,29,27,883,242.2,493.1,642.95,816.508,834.2096,0.274292185730464,0.558437146092865,0.728142695356738,0.924697621744054,0.944744733861835
"482015213001",0,69,0,0,25,7,30,5,6,24,16,6,57,8,60,8,321,37.75,63.12,151.56,162.12,198.744,0.117601246105919,0.196635514018692,0.47214953271028,0.505046728971963,0.619140186915888
"482015213002",108,21,42,22,19,33,70,58,19,25,30,0,39,0,29,22,537,261.7,345.75,424,425.508,443.2096,0.487337057728119,0.643854748603352,0.789571694599628,0.792379888268156,0.825343761638734
"482015213003",0,6,24,0,0,8,42,24,11,23,6,0,47,64,77,0,332,77.6,123.49,189.48,253.004,300.0048,0.233734939759036,0.371957831325301,0.570722891566265,0.762060240963855,0.903628915662651
"482015213004",34,46,20,71,18,50,67,70,81,48,26,0,39,58,79,15,722,181.5,352.24,439.06,497.108,545.3296,0.251385041551247,0.48786703601108,0.608116343490305,0.688515235457064,0.755304155124654
"482015214001",0,0,30,0,0,50,0,56,18,32,0,16,91,38,0,0,331,88.4,174.16,295.66,331,331,0.267069486404834,0.526163141993958,0.893232628398792,1,1
"482015214002",51,0,40,0,0,136,33,75,76,79,104,77,67,0,0,0,738,271.25,460.77,738,738,738,0.367547425474255,0.624349593495935,1,1,1
"482015214003",39,31,28,53,5,28,0,36,38,0,37,0,77,34,58,0,464,100.4,169,285.38,320.016,355.4192,0.216379310344828,0.364224137931034,0.615043103448276,0.689689655172414,0.765989655172414
"482015214004",0,0,0,20,0,85,201,34,32,11,31,16,26,0,32,0,488,291.1,358.93,436,437.664,457.1968,0.596516393442623,0.735512295081967,0.89344262295082,0.896852459016393,0.93687868852459
"482015215001",21,41,13,0,21,10,45,0,12,16,33,0,10,27,99,0,348,89,111.08,161.89,192.148,252.5776,0.255747126436782,0.319195402298851,0.465201149425287,0.552149425287356,0.725797701149425
"482015215002",22,23,6,48,21,18,0,9,5,19,0,0,5,74,63,0,313,47.35,71.97,89.18,161.276,199.7312,0.151277955271566,0.229936102236422,0.284920127795527,0.515258785942492,0.638118849840256
"482015215003",26,41,28,25,0,18,19,32,22,42,9,32,60,43,51,0,448,95.8,171.46,291.01,333.652,364.7824,0.213839285714286,0.382723214285714,0.649575892857143,0.744758928571429,0.814246428571429
"482015215004",15,96,50,73,33,40,30,49,25,9,21,42,42,115,94,12,746,142.35,214.67,331.05,442.888,500.2656,0.190817694369973,0.287761394101877,0.443766756032172,0.5936836461126,0.670597319034853
"482015216001",31,46,17,75,49,36,23,35,73,44,29,29,36,96,46,20,685,112.25,242.72,359.72,451.392,479.4704,0.163868613138686,0.354335766423358,0.525138686131387,0.658966423357664,0.699956788321168
"482015216002",13,45,7,9,0,57,9,8,0,15,52,0,28,45,45,5,338,87.2,103.45,192.15,236.34,263.808,0.257988165680473,0.306065088757396,0.568491124260355,0.699230769230769,0.780497041420118
"482015217001",0,0,19,0,20,86,194,29,45,172,0,44,4,36,17,0,666,303.35,481.36,595.52,629.884,640.2608,0.455480480480481,0.722762762762763,0.894174174174174,0.945771771771772,0.961352552552553
"482015217002",115,59,77,0,0,41,0,92,158,16,82,175,20,48,41,17,941,246.8,493.08,779.36,826.132,851.1584,0.262274176408077,0.523995749202976,0.828225292242295,0.877929861849097,0.904525398512221
"482015217003",73,24,156,0,16,106,68,74,33,99,31,0,23,62,16,0,781,414.1,572.37,667.34,725.832,735.5984,0.530217669654289,0.732868117797695,0.854468629961588,0.929362355953905,0.941867349551857
"482015217004",47,0,40,25,0,14,48,116,18,42,28,0,60,89,50,0,577,166.4,309.46,419.23,504.6,535.12,0.288388214904679,0.53632582322357,0.726568457538995,0.874523396880416,0.927417677642981
"482015218001",15,145,81,78,36,28,53,70,148,12,36,65,95,76,103,34,1075,187.5,402.56,608.32,684.356,747.2272,0.174418604651163,0.374474418604651,0.565879069767442,0.63661023255814,0.695095069767442
"482015218002",38,25,0,8,67,23,81,32,107,24,57,22,113,90,121,17,825,146.8,296.12,503.3,593.292,667.1504,0.177939393939394,0.358933333333333,0.610060606060606,0.719141818181818,0.808667151515151
"482015219001",15,95,83,175,263,26,13,62,31,53,39,40,69,22,220,93,1299,146.3,263.39,432.54,464.44,598.728,0.112625096227868,0.202763664357198,0.3329792147806,0.357536566589684,0.46091454965358
"482015219002",13,14,72,12,74,36,21,123,171,35,28,16,29,41,131,20,836,160.45,458.05,546.87,591.812,671.7744,0.191925837320574,0.547906698564593,0.654150717703349,0.707909090909091,0.803557894736842
"482015219003",45,27,0,0,0,0,19,0,0,0,0,0,67,66,126,0,350,64,64,135.62,203.552,280.4624,0.182857142857143,0.182857142857143,0.387485714285714,0.581577142857143,0.801321142857143
"482015220001",47,119,39,64,45,40,184,98,52,66,100,27,114,122,77,20,1214,324.7,501.58,775.54,893.004,940.0048,0.267462932454695,0.413163097199341,0.638830313014827,0.735588138385503,0.774303789126853
"482015220002",26,16,0,20,6,0,0,77,0,0,0,11,28,21,22,18,245,37.55,103,143.47,164.144,177.5728,0.153265306122449,0.420408163265306,0.585591836734694,0.669975510204082,0.72478693877551
"482015220003",36,43,64,0,16,61,22,9,0,56,15,36,42,64,49,9,522,184.35,227.28,345.48,407.548,437.4576,0.35316091954023,0.435402298850575,0.66183908045977,0.780743295019157,0.838041379310345
"482015221001",117,5,78,40,25,83,63,101,0,15,150,68,87,29,91,25,977,356.15,451.45,764.03,795.732,851.2784,0.36453428863869,0.462077789150461,0.782016376663255,0.814464687819857,0.871318730808598
"482015221002",13,94,0,44,10,15,17,0,14,14,24,52,32,82,97,26,534,45,67.82,186.74,268.044,327.2528,0.0842696629213483,0.127003745318352,0.349700374531835,0.501955056179775,0.612832958801498
"482015221003",27,41,44,37,119,0,34,62,49,0,43,121,35,15,73,0,700,114.3,216,416.05,433.796,478.3552,0.163285714285714,0.308571428571429,0.594357142857143,0.619708571428571,0.683364571428571
"482015221004",50,11,25,2,42,44,0,0,37,13,0,17,10,50,65,14,380,119,164.19,199.5,249.38,289.056,0.313157894736842,0.432078947368421,0.525,0.656263157894737,0.760673684210526
"482015222011",29,6,75,0,0,0,58,38,54,24,60,25,44,34,44,0,491,167.7,269.12,409.38,443.288,470.1456,0.341547861507128,0.548105906313646,0.833767820773931,0.902826883910387,0.957526680244399
"482015222012",17,78,23,42,101,18,15,53,62,62,32,31,91,85,111,39,860,80.95,227.06,409.95,494.772,562.5264,0.0941279069767442,0.264023255813953,0.476686046511628,0.575316279069767,0.654100465116279
"482015222021",31,29,13,6,32,62,91,109,26,16,30,17,76,79,34,39,690,213.35,342.08,476.53,551.768,572.5216,0.309202898550725,0.495768115942029,0.690623188405797,0.799663768115942,0.829741449275362
"482015222022",71,37,48,67,9,37,47,25,0,10,10,19,45,52,45,0,522,206.75,234.3,315.64,366.34,393.808,0.396072796934866,0.448850574712644,0.604674329501916,0.701800766283525,0.754421455938697
"482015223011",23,41,20,9,14,65,0,43,0,89,13,23,67,70,53,63,593,114.45,207.07,347.9,415.756,448.1072,0.193001686340641,0.349190556492411,0.586677908937605,0.701106239460371,0.755661382799325
"482015223012",85,0,41,0,0,81,93,74,18,48,95,70,89,98,95,18,905,311.1,422.24,700.86,796.94,854.928,0.343756906077348,0.466563535911602,0.774430939226519,0.880596685082873,0.94467182320442
"482015223021",0,52,0,7,0,55,0,38,0,32,95,0,98,31,113,0,521,60.7,113.16,320.17,354.876,423.8512,0.116506717850288,0.217197696737044,0.614529750479846,0.681143953934741,0.813533973128599
"482015223022",10,155,30,58,41,49,21,9,27,50,23,19,41,68,163,83,847,111.35,177.5,283.76,355.476,454.9712,0.1314639905549,0.209563164108619,0.335017709563164,0.419688311688312,0.537156080283353
"482015224011",8,66,9,10,18,9,16,0,27,0,0,0,62,25,54,73,377,42,69,132.75,158.808,191.7696,0.111405835543767,0.183023872679045,0.352122015915119,0.421241379310345,0.508672679045093
"482015224012",0,39,15,27,34,16,9,9,0,17,0,17,34,104,53,85,459,41.35,59.71,124.28,223.756,256.1072,0.0900871459694989,0.130087145969499,0.270762527233115,0.487485838779956,0.557967755991285
"482015224013",10,94,43,8,58,26,9,21,77,82,81,9,117,38,47,45,765,91.15,237.66,477.66,515.444,544.1328,0.119150326797386,0.310666666666667,0.624392156862745,0.673783006535948,0.711284705882353
"482015224014",44,8,0,9,18,42,35,31,0,33,0,40,106,48,13,0,427,125.65,172.79,334.36,379.676,387.6112,0.294262295081967,0.404660421545667,0.783044496487119,0.889170960187354,0.907754566744731
"482015224021",11,50,59,8,68,69,114,70,11,58,40,21,125,89,146,45,984,263.5,370.54,584.23,674.592,763.7104,0.267784552845528,0.376565040650407,0.593729674796748,0.685560975609756,0.776128455284553
"482015224022",32,16,0,20,0,16,0,17,12,13,24,7,28,0,43,58,286,50.55,85.19,149,151.236,177.4832,0.176748251748252,0.297867132867133,0.520979020979021,0.528797202797203,0.620570629370629
"482015225001",0,29,0,14,41,0,4,16,14,0,12,4,7,26,21,132,320,6.4,34,58.82,84.092,96.9104,0.02,0.10625,0.1838125,0.2627875,0.302845
"482015225002",11,46,0,42,13,0,20,0,0,0,0,0,0,0,25,192,349,31,31,31,32.3,47.56,0.0888252148997135,0.0888252148997135,0.0888252148997135,0.0925501432664756,0.136275071633238
"482015225003",0,51,0,21,38,10,45,18,10,0,0,12,44,37,28,220,534,57.7,83,141.59,177.456,194.5472,0.108052434456929,0.155430711610487,0.265149812734082,0.332314606741573,0.364320599250936
"482015225004",0,21,11,67,45,0,10,0,19,11,0,0,44,22,20,304,574,21,46.93,96.54,118.04,130.248,0.0365853658536585,0.0817595818815331,0.168188153310105,0.205644599303136,0.226912891986063
"482015301001",0,0,73,0,0,34,0,79,44,44,0,50,33,114,0,0,471,118.85,257.72,364.98,471,471,0.252335456475584,0.547176220806794,0.774904458598726,1,1
"482015301002",162,32,8,25,29,118,53,0,51,47,49,64,71,62,37,29,837,341,421.61,627.34,686.924,709.5088,0.407407407407407,0.503715651135006,0.749510155316607,0.820697729988053,0.847680764635603
"482015301003",0,0,87,0,0,32,41,30,0,0,33,7,41,51,77,30,429,164.5,190,274.57,326.004,373.0048,0.383449883449883,0.442890442890443,0.64002331002331,0.759916083916084,0.869475058275058
"482015301004",65,19,116,15,0,49,28,63,98,82,10,35,0,22,0,10,612,267.45,470.66,547.54,568,568,0.437009803921569,0.769052287581699,0.894673202614379,0.928104575163399,0.928104575163399
"482015302001",20,121,64,78,102,59,35,11,0,0,11,0,0,10,82,123,716,179.65,189,200.7,214.264,264.3168,0.25090782122905,0.263966480446927,0.280307262569832,0.299251396648045,0.369157541899441
"482015302002",110,88,22,53,25,33,28,42,18,18,0,11,41,73,114,52,728,199.3,264.34,328.11,401.928,471.5136,0.273763736263736,0.363104395604396,0.450700549450549,0.552098901098901,0.647683516483517
"482015302003",0,9,0,0,0,0,0,0,0,20,10,0,67,16,37,76,235,0,12.6,98.12,114.924,137.5088,0,0.0536170212765957,0.417531914893617,0.48903829787234,0.585143829787234
"482015303001",25,0,70,10,5,0,18,48,5,0,42,3,29,5,0,0,260,120.2,166,240.35,245,245,0.462307692307692,0.638461538461538,0.924423076923077,0.942307692307692,0.942307692307692
"482015303002",58,5,71,0,0,10,17,25,5,6,0,7,9,22,16,5,256,159.75,189.78,209.54,230.832,240.5984,0.6240234375,0.741328125,0.818515625,0.9016875,0.9398375
"482015303003",49,11,43,7,0,38,40,15,45,13,63,17,16,45,15,4,421,172.25,238.19,342.15,384.78,393.936,0.409144893111639,0.565771971496437,0.81270783847981,0.91396674584323,0.935714964370546
"482015304001",53,6,53,0,0,57,74,75,6,17,45,17,24,60,32,10,529,248.25,328.71,425.2,482.664,502.1968,0.469281663516068,0.621379962192817,0.803780718336484,0.91240831758034,0.949332325141777
"482015304002",125,7,68,31,0,10,29,21,0,25,5,0,26,25,3,5,380,235.15,268.75,310.75,334.156,335.9872,0.618815789473684,0.707236842105263,0.817763157894737,0.879357894736842,0.884176842105263
"482015305001",65,9,59,0,0,24,57,29,15,44,44,0,63,19,52,0,480,209.35,276.72,401.33,421.704,453.4448,0.436145833333333,0.5765,0.836104166666667,0.87855,0.944676666666667
"482015305002",126,16,25,0,0,35,49,49,73,85,10,17,50,19,33,0,587,242.35,410.55,520.33,539.716,559.8592,0.412862010221465,0.699403747870528,0.886422487223169,0.91944804088586,0.953763543441227
"482015305003",65,0,67,0,21,40,22,41,88,18,35,13,78,41,56,0,585,200.15,334.34,469.87,510.912,545.0944,0.342136752136752,0.571521367521368,0.803196581196581,0.873353846153846,0.931785299145299
"482015306001",122,35,88,0,42,23,24,69,32,55,54,61,18,0,19,0,642,267.35,392.65,546,546.988,558.5856,0.416433021806854,0.611604361370716,0.850467289719626,0.852006230529595,0.870071028037383
"482015306002",92,2,37,44,0,62,22,71,0,38,32,70,19,14,18,11,532,223.65,307.94,443.98,457.936,468.9232,0.420394736842105,0.578834586466165,0.834548872180451,0.860781954887218,0.881434586466165
"482015307001",12,16,49,3,0,37,22,49,104,51,1,50,9,87,58,21,569,127.35,305.13,390.09,474.016,509.4192,0.223813708260105,0.536256590509666,0.685571177504394,0.833068541300527,0.895288576449912
"482015307002",163,36,29,19,13,46,50,49,17,45,70,23,4,62,5,9,640,295.35,382.35,500.34,558.26,561.312,0.461484375,0.597421875,0.78178125,0.87228125,0.87705
"482015307003",117,0,66,0,0,87,69,66,39,57,47,0,29,83,0,0,660,348.9,479.91,582.81,660,660,0.528636363636364,0.727136363636364,0.883045454545454,1,1
"482015308001",23,0,94,0,0,40,24,5,38,56,42,9,8,36,26,9,410,181.75,259.28,341.52,376.352,392.2224,0.443292682926829,0.632390243902439,0.832975609756098,0.917931707317073,0.95664
"482015308002",140,0,36,0,0,38,6,18,52,0,0,5,50,0,60,0,405,222.7,290,345,348.12,384.744,0.549876543209877,0.716049382716049,0.851851851851852,0.859555555555556,0.949985185185185
"482015308003",60,170,87,59,45,35,73,29,18,12,10,0,45,46,125,45,859,259.35,309.56,372.22,421.5,497.8,0.301920838183935,0.360372526193248,0.433317811408615,0.490686845168801,0.579511059371362
"482015309001",23,20,9,0,16,33,41,0,91,9,0,47,8,39,16,0,352,106,202.67,263.73,300.832,310.5984,0.301136363636364,0.575767045454545,0.749232954545455,0.854636363636364,0.882381818181818
"482015309002",82,33,17,50,67,0,11,71,27,52,9,7,17,73,62,102,680,120.65,240.76,298.11,369.224,407.0688,0.177426470588235,0.354058823529412,0.438397058823529,0.542976470588235,0.598630588235294
"482015309003",10,15,9,70,76,15,0,8,9,19,9,17,21,26,88,145,537,35.2,62.97,118.82,147.576,201.2912,0.0655493482309125,0.117262569832402,0.221266294227188,0.274815642458101,0.374843947858473
"482015310001",33,42,0,64,102,0,13,30,16,0,8,35,20,46,46,119,574,50.5,92,158.22,203.392,231.4704,0.0879790940766551,0.160278745644599,0.275644599303136,0.354341463414634,0.403258536585366
"482015310002",37,89,38,74,63,35,45,23,13,71,21,37,36,58,21,343,1004,158.45,235.73,360.06,415.092,427.9104,0.157818725099602,0.234790836653386,0.358625498007968,0.413438247011952,0.426205577689243
"482015311001",8,61,23,49,60,0,25,35,0,44,9,8,0,47,44,86,499,61.25,118.72,155.29,201.288,228.1456,0.122745490981964,0.237915831663327,0.311202404809619,0.403382765531062,0.457205611222445
"482015311002",9,55,8,21,121,18,46,0,50,24,6,0,34,80,8,251,731,81,146.12,200.6,275.416,280.2992,0.110807113543092,0.199890560875513,0.274418604651163,0.376766073871409,0.383446238030096
"482015312001",0,18,0,0,0,0,46,71,109,31,0,41,20,59,44,0,439,56.65,245.53,322.13,379.288,406.1456,0.129043280182232,0.559293849658314,0.73378132118451,0.863981776765376,0.925160820045558
"482015312002",7,37,0,96,128,0,18,35,47,9,7,14,6,45,93,34,576,30.25,112.67,146.15,192.836,249.6032,0.0525173611111111,0.195607638888889,0.253732638888889,0.334784722222222,0.433338888888889
"482015312003",7,41,13,39,61,0,0,18,0,0,26,10,27,73,18,60,393,22.7,38,106.11,174.936,185.9232,0.0577608142493639,0.0966921119592875,0.27,0.445129770992366,0.473087022900763
"482015313001",20,0,36,0,0,70,44,72,57,0,70,48,81,52,38,0,588,180.8,299,501.64,551.976,575.1712,0.307482993197279,0.508503401360544,0.85312925170068,0.938734693877551,0.97818231292517
"482015313002",69,59,0,51,16,34,60,54,14,0,0,59,21,75,91,41,644,171.1,231,316.25,390.732,446.2784,0.265683229813665,0.358695652173913,0.491071428571429,0.606726708074534,0.692978881987578
"482015313003",81,54,11,0,0,54,190,235,84,88,105,16,88,66,0,21,1093,371.25,710.44,956.62,1018,1018,0.339661482159195,0.649990850869168,0.875224153705398,0.931381518755718,0.931381518755718
"482015314001",34,106,51,97,87,41,68,26,39,27,24,9,63,156,121,39,988,197.9,276.01,392.92,544.292,618.1504,0.200303643724696,0.279362348178138,0.397692307692308,0.550902834008097,0.625658299595142
"482015315001",0,4,0,70,8,0,16,25,0,49,7,0,37,42,60,14,332,19.75,71.87,136.94,179.12,215.744,0.0594879518072289,0.216475903614458,0.412469879518072,0.539518072289157,0.649831325301205
"482015315002",0,76,25,23,32,0,0,14,14,49,0,35,0,33,39,5,345,27.1,83.87,139.31,172.028,195.8336,0.0785507246376812,0.243101449275362,0.403797101449275,0.498631884057971,0.567633623188406
"482015315003",54,5,20,64,30,45,38,15,28,15,54,10,17,50,102,3,550,159.25,209.45,299.5,351.304,413.5648,0.289545454545455,0.380818181818182,0.544545454545455,0.638734545454545,0.751936
"482015316001",40,76,7,38,66,50,24,23,6,8,27,0,32,62,57,146,662,124.45,155.04,221.34,281.964,316.7568,0.187990936555891,0.234199395770393,0.334350453172205,0.42592749244713,0.478484592145015
"482015316002",21,28,28,42,38,8,15,22,21,15,29,39,32,51,66,57,512,75.3,124.45,233.57,284.432,324.7184,0.1470703125,0.24306640625,0.45619140625,0.55553125,0.634215625
"482015317001",0,110,0,31,70,19,0,8,0,0,17,0,25,24,89,185,578,20.2,27,70.68,97.628,151.9536,0.0349480968858131,0.0467128027681661,0.122283737024221,0.168906574394464,0.262895501730104
"482015317002",0,62,0,45,113,22,29,8,24,0,10,0,0,26,123,174,636,52.2,83,94.82,125.396,200.4752,0.0820754716981132,0.130503144654088,0.149088050314465,0.197163522012579,0.315212578616352
"482015318001",86,36,92,0,13,23,8,51,59,17,52,34,87,19,78,14,669,216.65,329.71,510.33,532.056,579.6672,0.323841554559043,0.492840059790732,0.762825112107623,0.795300448430493,0.866468161434978
"482015318002",6,0,35,0,0,42,15,0,14,28,26,14,22,16,0,0,218,98,129.64,203.12,218,218,0.44954128440367,0.594678899082569,0.931743119266055,1,1
"482015319001",41,21,32,0,0,86,40,42,54,32,92,37,82,45,96,4,704,205.3,315.16,541.15,587.992,646.5904,0.291619318181818,0.447670454545455,0.768678977272727,0.835215909090909,0.918452272727273
"482015319002",92,0,51,0,0,12,0,42,0,32,39,23,20,10,25,0,346,161.3,217.16,311.7,322.3,337.56,0.466184971098266,0.627630057803468,0.900867052023121,0.93150289017341,0.975606936416185
"482015319003",96,70,10,8,7,45,58,27,44,0,19,33,38,53,25,9,542,213.05,280,373.71,424.3,439.56,0.393081180811808,0.516605166051661,0.68950184501845,0.782841328413284,0.8109963099631
"482015320011",101,0,0,0,0,67,36,20,71,25,0,71,115,0,58,0,564,207,310.75,506,509.016,544.4192,0.367021276595745,0.550975177304965,0.897163120567376,0.902510638297872,0.965282269503546
"482015320012",89,0,63,38,18,31,32,164,14,37,0,33,0,0,13,0,532,239.6,416.31,463,463.676,471.6112,0.450375939849624,0.782537593984962,0.870300751879699,0.871571428571429,0.886487218045113
"482015320013",75,0,29,45,0,32,46,58,108,74,74,40,124,74,0,11,790,190.7,394.62,665.18,734,734,0.241392405063291,0.499518987341772,0.842,0.929113924050633,0.929113924050633
"482015320014",267,1,32,0,0,36,58,110,57,98,36,109,35,75,18,0,932,409.5,621.74,843.25,913.936,924.9232,0.439377682403434,0.667103004291846,0.904774678111588,0.980618025751073,0.99240686695279
"482015320021",0,52,13,15,72,4,5,23,36,8,33,9,28,70,59,22,449,25.45,86.04,163.9,232.068,268.0816,0.0566815144766147,0.19162583518931,0.365033407572383,0.516855233853007,0.597063697104677
"482015321001",141,12,51,0,0,129,43,129,33,0,62,79,108,76,0,0,863,383.35,526,780.32,851,851,0.444206257242178,0.609501738122827,0.904194669756663,0.986095017381228,0.986095017381228
"482015321002",0,18,17,0,0,45,51,45,85,37,0,30,0,16,40,0,384,119.75,266.31,311.12,328.08,352.496,0.311848958333333,0.693515625,0.810208333333333,0.854375,0.917958333333333
"482015321003",0,116,31,42,61,0,31,30,16,13,12,0,40,59,27,105,583,66.5,116.19,177.13,233.404,249.8848,0.114065180102916,0.199296740994854,0.303825042881647,0.400349914236707,0.428618867924528
